Order Date,Product Name,Category,Region,Quantity,Unit Price,Unit Cost,Sales,Profit,Margin_profit
9/18/2024,USB Cable,Accessories,South,1,551,284,551,267,0.484573503
9/18/2024,Speaker,Accessories,East,6,703,217,4218,2916,0.691322902
4/9/2024,Speaker,Accessories,East,9,593,115,5337,4302,0.806070826
7/15/2024,Camera,Electronics,East,9,90,78,810,108,0.133333333
8/24/2024,Smartphone,Electronics,East,1,637,481,637,156,0.244897959
11/29/2024,Speaker,Accessories,West,9,476,446,4284,270,0.06302521
4/14/2024,Monitor,Electronics,West,6,931,530,5586,2406,0.430719656
10/11/2024,Sofa,Furniture,North,9,819,409,7371,3690,0.500610501
4/30/2024,Mouse,Accessories,South,2,769,545,1538,448,0.291287386
11/26/2024,Mouse,Accessories,West,3,772,738,2316,102,0.044041451
5/24/2024,Speaker,Accessories,East,4,562,210,2248,1408,0.62633452
4/15/2024,Bed,Furniture,West,7,127,106,889,147,0.165354331
7/2/2024,Keyboard,Accessories,South,6,304,256,1824,288,0.157894737
8/30/2024,Camera,Electronics,West,9,438,396,3942,378,0.095890411
3/30/2024,Speaker,Accessories,North,4,100,93,400,28,0.07
10/28/2024,Bed,Furniture,South,5,286,109,1430,885,0.618881119
1/3/2024,Printer,Electronics,South,10,579,281,5790,2980,0.514680484
7/2/2024,Mouse,Accessories,West,4,204,98,816,424,0.519607843
2/17/2024,Router,Electronics,South,4,107,104,428,12,0.028037383
3/4/2024,Table,Furniture,West,8,589,343,4712,1968,0.417657046
5/30/2024,Camera,Electronics,West,6,763,647,4578,696,0.152031455
7/24/2024,Speaker,Accessories,East,10,24,19,240,50,0.208333333
1/31/2024,Monitor,Electronics,East,5,337,180,1685,785,0.465875371
8/11/2024,Bookshelf,Furniture,North,4,46,11,184,140,0.760869565
11/29/2024,Bed,Furniture,East,2,429,265,858,328,0.382284382
3/25/2024,Keyboard,Accessories,East,7,137,98,959,273,0.284671533
11/24/2024,Smartwatch,Electronics,West,1,753,433,753,320,0.424966799
3/31/2024,Desk,Furniture,South,6,826,420,4956,2436,0.491525424
10/25/2024,Monitor,Electronics,West,4,450,258,1800,768,0.426666667
2/6/2024,Table,Furniture,West,1,640,301,640,339,0.5296875
4/1/2024,Router,Electronics,South,7,814,497,5698,2219,0.389434889
6/5/2024,Bookshelf,Furniture,West,6,997,288,5982,4254,0.7111334
3/20/2024,Router,Electronics,South,8,302,225,2416,616,0.254966887
8/20/2024,Bed,Furniture,South,9,20,5,180,135,0.75
11/12/2024,Smartphone,Electronics,East,2,977,858,1954,238,0.121801433
3/5/2024,Bed,Furniture,South,6,122,70,732,312,0.426229508
5/24/2024,Sofa,Furniture,East,10,808,688,8080,1200,0.148514851
2/24/2024,USB Cable,Accessories,North,10,254,204,2540,500,0.196850394
5/3/2024,Router,Electronics,South,10,429,6,4290,4230,0.986013986
11/28/2024,Monitor,Electronics,East,3,197,168,591,87,0.147208122
9/30/2024,Monitor,Electronics,East,6,920,686,5520,1404,0.254347826
5/28/2024,Office Chair,Furniture,North,5,684,54,3420,3150,0.921052632
8/27/2024,Keyboard,Accessories,West,5,947,851,4735,480,0.101372756
3/30/2024,Sofa,Furniture,West,8,702,97,5616,4840,0.861823362
8/31/2024,Speaker,Accessories,South,6,146,143,876,18,0.020547945
7/4/2024,Router,Electronics,North,4,73,10,292,252,0.863013699
9/28/2024,Monitor,Electronics,West,4,352,81,1408,1084,0.769886364
5/9/2024,Desk,Furniture,North,5,664,461,3320,1015,0.305722892
9/11/2024,Bed,Furniture,South,6,838,508,5028,1980,0.393794749
10/27/2024,Router,Electronics,South,10,917,237,9170,6800,0.741548528
12/14/2024,Bed,Furniture,South,2,740,651,1480,178,0.12027027
5/28/2024,USB Cable,Accessories,South,7,669,353,4683,2212,0.472346786
10/27/2024,Office Chair,Furniture,East,6,178,117,1068,366,0.342696629
3/28/2024,Bed,Furniture,East,10,124,108,1240,160,0.129032258
12/28/2024,Laptop,Electronics,South,3,795,684,2385,333,0.139622642
9/4/2024,Table,Furniture,North,4,838,339,3352,1996,0.595465394
10/20/2024,Table,Furniture,West,9,427,68,3843,3231,0.840749415
4/23/2024,Desk,Furniture,South,7,974,572,6818,2814,0.412731006
3/1/2024,Smartphone,Electronics,North,6,417,404,2502,78,0.03117506
6/29/2024,Tablet,Electronics,West,5,889,200,4445,3445,0.775028121
5/8/2024,Router,Electronics,East,8,683,331,5464,2816,0.515373353
8/24/2024,Sofa,Furniture,North,8,744,381,5952,2904,0.487903226
5/30/2024,Bed,Furniture,West,4,228,44,912,736,0.807017544
2/20/2024,Monitor,Electronics,East,1,999,884,999,115,0.115115115
9/22/2024,Charger,Accessories,North,7,204,194,1428,70,0.049019608
12/3/2024,Monitor,Electronics,East,3,977,586,2931,1173,0.400204708
9/2/2024,Camera,Electronics,North,5,862,825,4310,185,0.042923434
9/28/2024,Laptop,Electronics,South,3,510,480,1530,90,0.058823529
11/6/2024,Keyboard,Accessories,South,4,110,49,440,244,0.554545455
5/5/2024,Bed,Furniture,South,6,95,48,570,282,0.494736842
7/17/2024,USB Cable,Accessories,East,1,679,625,679,54,0.079528719
6/26/2024,Sofa,Furniture,West,6,641,529,3846,672,0.174726989
10/5/2024,Bookshelf,Furniture,South,9,354,281,3186,657,0.206214689
10/25/2024,Office Chair,Furniture,East,6,853,839,5118,84,0.016412661
2/27/2024,Table,Furniture,North,6,591,366,3546,1350,0.38071066
8/17/2024,Charger,Accessories,North,8,134,63,1072,568,0.529850746
5/10/2024,Tablet,Electronics,South,9,775,600,6975,1575,0.225806452
9/24/2024,Bookshelf,Furniture,North,6,444,255,2664,1134,0.425675676
1/18/2024,Monitor,Electronics,South,10,448,381,4480,670,0.149553571
11/29/2024,Router,Electronics,South,10,897,483,8970,4140,0.461538462
12/16/2024,Bed,Furniture,South,6,934,433,5604,3006,0.53640257
3/26/2024,Speaker,Accessories,East,5,1000,450,5000,2750,0.55
6/11/2024,Camera,Electronics,East,6,966,599,5796,2202,0.379917184
7/15/2024,Sofa,Furniture,East,10,924,525,9240,3990,0.431818182
6/17/2024,Office Chair,Furniture,South,4,905,721,3620,736,0.203314917
7/24/2024,Router,Electronics,North,3,311,95,933,648,0.694533762
11/17/2024,Monitor,Electronics,North,2,555,469,1110,172,0.154954955
6/16/2024,Camera,Electronics,West,3,165,33,495,396,0.8
2/6/2024,Smartphone,Electronics,West,6,458,49,2748,2454,0.8930131
5/14/2024,Monitor,Electronics,East,7,12,8,84,28,0.333333333
10/25/2024,Bookshelf,Furniture,West,8,100,84,800,128,0.16
4/27/2024,Office Chair,Furniture,West,9,392,239,3528,1377,0.390306122
5/25/2024,Keyboard,Accessories,West,1,351,111,351,240,0.683760684
3/17/2024,Table,Furniture,North,9,765,758,6885,63,0.009150327
7/30/2024,Bed,Furniture,West,2,947,414,1894,1066,0.562829989
7/6/2024,Keyboard,Accessories,South,9,246,95,2214,1359,0.613821138
3/17/2024,Desk,Furniture,West,3,362,26,1086,1008,0.928176796
8/9/2024,USB Cable,Accessories,South,7,720,685,5040,245,0.048611111
3/25/2024,Headphones,Accessories,West,9,601,381,5409,1980,0.366056572
4/21/2024,Office Chair,Furniture,North,8,906,476,7248,3440,0.474613687
2/5/2024,Office Chair,Furniture,West,9,272,250,2448,198,0.080882353
12/29/2024,Bookshelf,Furniture,North,9,71,53,639,162,0.253521127
7/24/2024,Desk,Furniture,East,1,868,5,868,863,0.994239631
4/11/2024,Camera,Electronics,North,1,995,493,995,502,0.504522613
1/15/2024,Smartphone,Electronics,South,6,426,62,2556,2184,0.854460094
6/19/2024,Bed,Furniture,North,1,670,656,670,14,0.020895522
1/26/2024,Sofa,Furniture,South,6,355,136,2130,1314,0.616901408
7/15/2024,Laptop,Electronics,West,4,595,93,2380,2008,0.843697479
8/14/2024,Bed,Furniture,East,6,449,432,2694,102,0.037861915
3/11/2024,Smartphone,Electronics,South,8,53,42,424,88,0.20754717
6/16/2024,Mouse,Accessories,North,1,197,112,197,85,0.431472081
5/3/2024,Sofa,Furniture,North,6,262,247,1572,90,0.057251908
11/4/2024,Sofa,Furniture,South,10,781,176,7810,6050,0.774647887
12/19/2024,Office Chair,Furniture,South,10,674,500,6740,1740,0.258160237
4/13/2024,Sofa,Furniture,East,2,791,234,1582,1114,0.704171934
12/28/2024,Camera,Electronics,North,8,76,31,608,360,0.592105263
8/27/2024,Tablet,Electronics,North,9,391,105,3519,2574,0.731457801
10/29/2024,Monitor,Electronics,North,10,273,168,2730,1050,0.384615385
7/17/2024,Router,Electronics,East,3,79,61,237,54,0.227848101
2/13/2024,Camera,Electronics,South,4,580,343,2320,948,0.40862069
11/15/2024,Mouse,Accessories,West,10,167,89,1670,780,0.467065868
5/27/2024,Smartphone,Electronics,East,6,178,45,1068,798,0.747191011
4/4/2024,USB Cable,Accessories,East,1,249,162,249,87,0.34939759
11/29/2024,Router,Electronics,South,3,307,279,921,84,0.091205212
2/28/2024,Monitor,Electronics,South,1,885,815,885,70,0.079096045
12/26/2024,Table,Furniture,East,1,914,835,914,79,0.08643326
3/18/2024,Keyboard,Accessories,South,5,226,190,1130,180,0.159292035
5/30/2024,Table,Furniture,South,10,695,621,6950,740,0.10647482
6/13/2024,Router,Electronics,North,9,724,193,6516,4779,0.733425414
9/12/2024,Speaker,Accessories,South,10,905,762,9050,1430,0.15801105
12/5/2024,Charger,Accessories,East,3,663,140,1989,1569,0.788838612
10/6/2024,Printer,Electronics,South,4,988,526,3952,1848,0.467611336
3/4/2024,Smartwatch,Electronics,South,8,410,58,3280,2816,0.858536585
10/10/2024,Keyboard,Accessories,West,7,41,38,287,21,0.073170732
5/27/2024,Bookshelf,Furniture,West,2,179,42,358,274,0.765363128
5/31/2024,Router,Electronics,South,9,380,201,3420,1611,0.471052632
12/25/2024,Printer,Electronics,West,9,607,93,5463,4626,0.846787479
11/19/2024,Smartwatch,Electronics,West,6,118,41,708,462,0.652542373
7/9/2024,Headphones,Accessories,West,8,233,86,1864,1176,0.630901288
12/17/2024,Smartwatch,Electronics,South,5,691,405,3455,1430,0.413892909
1/5/2024,Camera,Electronics,East,2,395,58,790,674,0.853164557
6/13/2024,Laptop,Electronics,South,1,275,207,275,68,0.247272727
7/24/2024,Table,Furniture,South,3,652,157,1956,1485,0.759202454
1/5/2024,USB Cable,Accessories,North,10,204,19,2040,1850,0.906862745
2/14/2024,Camera,Electronics,East,1,416,374,416,42,0.100961538
4/27/2024,Tablet,Electronics,East,7,997,701,6979,2072,0.296890672
1/7/2024,Bed,Furniture,East,10,381,321,3810,600,0.157480315
7/7/2024,Smartphone,Electronics,East,5,437,182,2185,1275,0.583524027
2/5/2024,Headphones,Accessories,East,6,261,171,1566,540,0.344827586
6/14/2024,Mouse,Accessories,East,7,393,364,2751,203,0.073791349
12/20/2024,Smartphone,Electronics,West,8,631,104,5048,4216,0.83518225
5/10/2024,Desk,Furniture,West,3,769,130,2307,1917,0.830949285
2/28/2024,Bookshelf,Furniture,East,4,59,25,236,136,0.576271186
11/10/2024,Office Chair,Furniture,East,1,733,324,733,409,0.5579809
12/14/2024,Smartphone,Electronics,South,6,887,582,5322,1830,0.343855693
3/5/2024,Smartwatch,Electronics,South,4,79,41,316,152,0.481012658
6/12/2024,Speaker,Accessories,South,8,466,290,3728,1408,0.377682403
2/4/2024,Smartphone,Electronics,East,5,896,371,4480,2625,0.5859375
10/6/2024,Laptop,Electronics,West,2,678,297,1356,762,0.561946903
1/9/2024,Router,Electronics,West,8,596,583,4768,104,0.021812081
12/21/2024,Smartphone,Electronics,North,2,634,286,1268,696,0.548895899
2/9/2024,Office Chair,Furniture,North,5,517,314,2585,1015,0.392649903
11/11/2024,Bed,Furniture,East,10,390,18,3900,3720,0.953846154
9/6/2024,Router,Electronics,South,9,590,334,5310,2304,0.433898305
10/24/2024,Router,Electronics,South,6,63,13,378,300,0.793650794
2/6/2024,Sofa,Furniture,West,8,330,110,2640,1760,0.666666667
4/10/2024,Bed,Furniture,East,1,189,155,189,34,0.17989418
5/31/2024,Tablet,Electronics,West,9,939,544,8451,3555,0.420660277
7/10/2024,Speaker,Accessories,South,8,910,751,7280,1272,0.174725275
4/21/2024,Smartphone,Electronics,East,6,604,100,3624,3024,0.834437086
2/8/2024,Mouse,Accessories,South,1,883,145,883,738,0.835787089
2/12/2024,Monitor,Electronics,South,9,471,36,4239,3915,0.923566879
8/19/2024,USB Cable,Accessories,West,1,110,104,110,6,0.054545455
5/4/2024,Tablet,Electronics,West,9,497,244,4473,2277,0.509054326
1/24/2024,Keyboard,Accessories,North,1,305,209,305,96,0.314754098
6/5/2024,Sofa,Furniture,South,3,145,76,435,207,0.475862069
3/30/2024,Charger,Accessories,West,9,119,53,1071,594,0.554621849
11/4/2024,Smartwatch,Electronics,East,4,942,567,3768,1500,0.398089172
6/22/2024,Laptop,Electronics,North,2,630,196,1260,868,0.688888889
5/14/2024,Bookshelf,Furniture,South,5,131,34,655,485,0.740458015
7/20/2024,Router,Electronics,North,2,746,312,1492,868,0.581769437
4/28/2024,Printer,Electronics,West,7,336,220,2352,812,0.345238095
3/1/2024,Headphones,Accessories,West,2,927,474,1854,906,0.488673139
3/22/2024,Bed,Furniture,North,9,386,91,3474,2655,0.764248705
3/8/2024,USB Cable,Accessories,South,6,978,307,5868,4026,0.68609407
5/4/2024,Keyboard,Accessories,North,8,273,240,2184,264,0.120879121
12/20/2024,Camera,Electronics,West,7,585,70,4095,3605,0.88034188
10/25/2024,Headphones,Accessories,South,6,920,831,5520,534,0.09673913
5/24/2024,Camera,Electronics,East,5,726,544,3630,910,0.250688705
1/29/2024,Smartwatch,Electronics,West,8,556,58,4448,3984,0.895683453
7/23/2024,Mouse,Accessories,North,9,473,152,4257,2889,0.678646934
1/8/2024,Keyboard,Accessories,North,10,471,351,4710,1200,0.25477707
7/28/2024,Bookshelf,Furniture,East,9,347,225,3123,1098,0.351585014
10/1/2024,Desk,Furniture,West,6,264,224,1584,240,0.151515152
6/26/2024,Smartphone,Electronics,South,8,914,70,7312,6752,0.923413567
1/31/2024,Router,Electronics,South,1,561,403,561,158,0.281639929
5/16/2024,Smartphone,Electronics,West,5,963,909,4815,270,0.056074766
4/28/2024,Desk,Furniture,South,5,356,172,1780,920,0.516853933
7/27/2024,USB Cable,Accessories,North,10,315,117,3150,1980,0.628571429
1/7/2024,Smartwatch,Electronics,West,5,842,175,4210,3335,0.79216152
8/3/2024,Tablet,Electronics,North,7,641,180,4487,3227,0.719188768
4/7/2024,Table,Furniture,South,6,862,245,5172,3702,0.715777262
9/27/2024,Smartphone,Electronics,South,6,469,322,2814,882,0.313432836
5/21/2024,Sofa,Furniture,South,4,44,27,176,68,0.386363636
9/21/2024,Charger,Accessories,West,4,851,368,3404,1932,0.567567568
1/23/2024,Sofa,Furniture,North,2,881,766,1762,230,0.130533485
2/29/2024,Printer,Electronics,East,5,600,103,3000,2485,0.828333333
11/12/2024,Mouse,Accessories,South,4,917,42,3668,3500,0.954198473
8/30/2024,Laptop,Electronics,West,7,735,91,5145,4508,0.876190476
11/17/2024,Keyboard,Accessories,South,3,449,370,1347,237,0.175946548
1/9/2024,Camera,Electronics,West,9,590,188,5310,3618,0.681355932
4/28/2024,Monitor,Electronics,West,4,683,568,2732,460,0.168374817
7/12/2024,Tablet,Electronics,East,10,267,242,2670,250,0.093632959
12/1/2024,Smartwatch,Electronics,East,4,62,56,248,24,0.096774194
1/15/2024,Desk,Furniture,West,5,260,167,1300,465,0.357692308
7/21/2024,Smartphone,Electronics,South,5,398,235,1990,815,0.409547739
2/19/2024,Charger,Accessories,East,7,840,519,5880,2247,0.382142857
8/23/2024,Speaker,Accessories,North,5,657,74,3285,2915,0.887366819
7/4/2024,Charger,Accessories,East,9,599,426,5391,1557,0.288814691
11/26/2024,Headphones,Accessories,North,7,333,203,2331,910,0.39039039
9/14/2024,Desk,Furniture,East,7,626,93,4382,3731,0.8514377
7/9/2024,Smartwatch,Electronics,East,9,26,17,234,81,0.346153846
8/27/2024,Sofa,Furniture,West,6,628,255,3768,2238,0.593949045
10/6/2024,Desk,Furniture,East,10,662,598,6620,640,0.096676737
4/22/2024,Camera,Electronics,West,10,82,14,820,680,0.829268293
11/14/2024,Desk,Furniture,East,4,805,302,3220,2012,0.62484472
7/24/2024,Smartphone,Electronics,South,3,466,404,1398,186,0.13304721
8/10/2024,Sofa,Furniture,South,7,351,12,2457,2373,0.965811966
5/26/2024,Router,Electronics,South,9,449,417,4041,288,0.071269488
3/30/2024,Keyboard,Accessories,South,10,290,85,2900,2050,0.706896552
8/20/2024,Office Chair,Furniture,East,2,365,141,730,448,0.61369863
4/3/2024,Camera,Electronics,East,4,24,18,96,24,0.25
6/5/2024,Router,Electronics,West,5,89,36,445,265,0.595505618
11/30/2024,Monitor,Electronics,West,5,610,247,3050,1815,0.595081967
5/13/2024,Office Chair,Furniture,East,4,89,41,356,192,0.539325843
6/28/2024,Charger,Accessories,West,9,762,438,6858,2916,0.42519685
10/11/2024,Smartwatch,Electronics,South,10,52,50,520,20,0.038461538
1/28/2024,Keyboard,Accessories,North,2,568,472,1136,192,0.169014085
10/12/2024,Laptop,Electronics,East,7,450,345,3150,735,0.233333333
11/10/2024,Tablet,Electronics,West,2,62,9,124,106,0.85483871
6/5/2024,Monitor,Electronics,West,7,62,36,434,182,0.419354839
8/11/2024,Table,Furniture,East,10,456,229,4560,2270,0.497807018
11/9/2024,Charger,Accessories,East,5,528,453,2640,375,0.142045455
1/4/2024,Smartphone,Electronics,West,4,474,268,1896,824,0.434599156
8/30/2024,Smartwatch,Electronics,East,9,431,310,3879,1089,0.280742459
9/25/2024,Tablet,Electronics,North,4,526,123,2104,1612,0.766159696
8/1/2024,Camera,Electronics,West,1,851,533,851,318,0.373678026
4/7/2024,Bookshelf,Furniture,North,1,507,117,507,390,0.769230769
2/7/2024,Router,Electronics,South,10,689,77,6890,6120,0.888243832
6/8/2024,USB Cable,Accessories,South,1,880,15,880,865,0.982954545
1/19/2024,Bookshelf,Furniture,South,10,483,471,4830,120,0.02484472
12/31/2024,Monitor,Electronics,West,10,346,143,3460,2030,0.586705202
1/9/2024,Headphones,Accessories,East,10,372,153,3720,2190,0.588709677
7/6/2024,Printer,Electronics,East,4,773,707,3092,264,0.08538163
5/10/2024,Headphones,Accessories,North,4,611,452,2444,636,0.260229133
5/22/2024,Smartphone,Electronics,North,4,404,11,1616,1572,0.972772277
6/12/2024,Camera,Electronics,East,9,220,140,1980,720,0.363636364
3/19/2024,Smartwatch,Electronics,East,6,102,47,612,330,0.539215686
8/30/2024,Bed,Furniture,East,9,482,186,4338,2664,0.614107884
8/14/2024,Bookshelf,Furniture,East,2,381,257,762,248,0.325459318
5/5/2024,Bookshelf,Furniture,East,3,424,59,1272,1095,0.860849057
11/17/2024,Monitor,Electronics,North,5,876,489,4380,1935,0.441780822
12/30/2024,Monitor,Electronics,East,1,608,550,608,58,0.095394737
6/3/2024,Camera,Electronics,South,2,513,277,1026,472,0.460038986
5/3/2024,Router,Electronics,West,6,795,702,4770,558,0.116981132
8/23/2024,Desk,Furniture,South,10,313,170,3130,1430,0.45686901
12/8/2024,Printer,Electronics,South,4,618,151,2472,1868,0.75566343
3/7/2024,Bed,Furniture,East,6,438,288,2628,900,0.342465753
2/20/2024,Mouse,Accessories,East,4,329,291,1316,152,0.11550152
10/15/2024,Bookshelf,Furniture,East,9,802,37,7218,6885,0.953865337
6/5/2024,Bed,Furniture,East,10,567,82,5670,4850,0.855379189
5/10/2024,Headphones,Accessories,North,7,434,368,3038,462,0.152073733
5/29/2024,Speaker,Accessories,North,1,92,18,92,74,0.804347826
9/1/2024,Sofa,Furniture,North,3,698,173,2094,1575,0.752148997
11/22/2024,Smartwatch,Electronics,South,6,793,162,4758,3786,0.795712484
6/28/2024,Smartphone,Electronics,North,10,124,30,1240,940,0.758064516
7/3/2024,Speaker,Accessories,West,2,326,28,652,596,0.914110429
1/3/2024,Table,Furniture,West,7,939,753,6573,1302,0.198083067
11/1/2024,Bed,Furniture,South,2,40,36,80,8,0.1
12/15/2024,Camera,Electronics,West,4,251,146,1004,420,0.418326693
12/23/2024,Smartwatch,Electronics,North,1,971,193,971,778,0.801235839
8/21/2024,Bed,Furniture,West,5,952,747,4760,1025,0.215336134
5/16/2024,Mouse,Accessories,North,7,497,339,3479,1106,0.317907445
2/26/2024,USB Cable,Accessories,West,10,474,453,4740,210,0.044303797
2/20/2024,Monitor,Electronics,North,6,281,36,1686,1470,0.871886121
7/18/2024,Camera,Electronics,South,1,916,468,916,448,0.489082969
9/13/2024,Laptop,Electronics,North,9,487,473,4383,126,0.028747433
3/20/2024,Monitor,Electronics,North,3,728,54,2184,2022,0.925824176
10/30/2024,Smartphone,Electronics,North,6,927,292,5562,3810,0.685005394
1/8/2024,Charger,Accessories,West,10,601,540,6010,610,0.101497504
1/23/2024,Keyboard,Accessories,South,10,458,176,4580,2820,0.615720524
1/21/2024,Keyboard,Accessories,South,1,331,305,331,26,0.078549849
7/5/2024,Table,Furniture,West,10,932,144,9320,7880,0.845493562
